participant_id,video_id,start_timestamp,stop_timestamp,start_sample,stop_sample,class,class_id
P04,P04-20240415-175615,00:09:48.825,00:09:49.287,28263600,28285776,scrub / scrape / scour / wipe,1
P04,P04-20240415-175615,00:09:49.614,00:09:50.414,28301472,28339872,open / close,3
P04,P04-20240415-175615,00:09:50.904,00:09:52.998,28363392,28463904,rustle,4
P04,P04-20240415-175615,00:09:53.330,00:09:54.136,28479840,28518528,footstep,7
P04,P04-20240415-175615,00:09:54.145,00:09:54.895,28518960,28554960,slide object,9
P04,P04-20240415-175615,00:09:55.015,00:09:55.312,28560720,28574976,metal / wood collision,10
P04,P04-20240415-175615,00:09:59.339,00:10:00.330,28768272,28815840,open / close,3
P04,P04-20240415-175615,00:10:00.330,00:10:00.599,28815840,28828752,ceramic-only collision,14
P04,P04-20240415-175615,00:10:01.452,00:10:02.275,28869696,28909200,slide object,9
P04,P04-20240415-175615,00:10:02.961,00:10:06.172,28942128,29096256,footstep,7
P04,P04-20240415-175615,00:10:08.003,00:10:09.905,29184144,29275440,rustle,4
P04,P04-20240415-175615,00:10:11.360,00:10:11.917,29345280,29372016,metal / wood collision,10
P04,P04-20240415-175615,00:10:12.576,00:10:16.510,29403648,29592480,footstep,7
P04,P04-20240415-175615,00:10:16.575,00:10:17.260,29595600,29628480,metal / wood collision,10
P04,P04-20240415-175615,00:10:20.127,00:10:21.127,29766095,29814095,cut / chop,2
P04,P04-20240415-175615,00:10:22.823,00:10:23.556,29895504,29930688,click,16
P04,P04-20240415-175615,00:10:24.038,00:10:24.966,29953824,29998368,cut / chop,2
P04,P04-20240415-175615,00:10:27.423,00:10:29.224,30116304,30202752,cut / chop,2
P04,P04-20240415-175615,00:10:33.443,00:10:34.883,30405264,30474384,cut / chop,2
P04,P04-20240415-175615,00:10:35.769,00:10:36.792,30516912,30566016,cut / chop,2
P04,P04-20240415-175615,00:10:37.426,00:10:38.315,30596448,30639120,cut / chop,2
P04,P04-20240415-175615,00:10:39.641,00:10:42.553,30702768,30842544,cut / chop,2
P04,P04-20240415-175615,00:10:44.515,00:10:44.803,30936720,30950544,cut / chop,2
P04,P04-20240415-175615,00:10:45.197,00:10:46.610,30969456,31037280,cut / chop,2
P04,P04-20240415-175615,00:10:47.368,00:10:48.466,31073664,31126368,cut / chop,2
P04,P04-20240415-175615,00:10:49.658,00:10:51.312,31183584,31262976,cut / chop,2
P04,P04-20240415-175615,00:10:51.809,00:10:52.889,31286832,31338672,cut / chop,2
P04,P04-20240415-175615,00:10:54.206,00:10:54.899,31401888,31435152,cut / chop,2
P04,P04-20240415-175615,00:10:55.375,00:10:56.053,31458000,31490544,cut / chop,2
P04,P04-20240415-175615,00:10:56.530,00:10:57.172,31513440,31544256,cut / chop,2
P04,P04-20240415-175615,00:11:00.242,00:11:00.930,31691616,31724639,cut / chop,2
P04,P04-20240415-175615,00:11:02.487,00:11:03.305,31799376,31838639,cut / chop,2
P04,P04-20240415-175615,00:11:04.602,00:11:06.320,31900896,31983360,cut / chop,2
P04,P04-20240415-175615,00:11:09.197,00:11:12.495,32121456,32279760,cut / chop,2
P04,P04-20240415-175615,00:11:13.418,00:11:13.945,32324064,32349360,cut / chop,2
P04,P04-20240415-175615,00:11:16.543,00:11:16.928,32474064,32492544,cut / chop,2
P04,P04-20240415-175615,00:11:19.055,00:11:19.706,32594639,32625888,cut / chop,2
P04,P04-20240415-175615,00:11:22.485,00:11:24.852,32759280,32872896,cut / chop,2
P04,P04-20240415-175615,00:11:26.052,00:11:26.619,32930496,32957712,cut / chop,2
P04,P04-20240415-175615,00:11:27.305,00:11:28.008,32990639,33024384,cut / chop,2
P04,P04-20240415-175615,00:11:28.544,00:11:30.122,33050112,33125855,cut / chop,2
P04,P04-20240415-175615,00:11:32.536,00:11:33.536,33241727,33289727,cut / chop,2
P04,P04-20240415-175615,00:11:35.345,00:11:35.761,33376560,33396528,cut / chop,2
P04,P04-20240415-175615,00:11:37.011,00:11:37.522,33456528,33481056,cut / chop,2
P04,P04-20240415-175615,00:11:38.419,00:11:41.805,33524112,33686640,cut / chop,2
P04,P04-20240415-175615,00:11:44.526,00:11:47.164,33817248,33943872,cut / chop,2
P04,P04-20240415-175615,00:11:47.477,00:11:48.274,33958896,33997152,cut / chop,2
P04,P04-20240415-175615,00:11:48.688,00:11:49.355,34017024,34049040,cut / chop,2
P04,P04-20240415-175615,00:11:52.240,00:11:52.657,34187520,34207536,cut / chop,2
P04,P04-20240415-175615,00:11:56.602,00:11:58.866,34396896,34505568,cut / chop,2
P04,P04-20240415-175615,00:12:00.929,00:12:01.579,34604592,34635792,cut / chop,2
P04,P04-20240415-175615,00:12:03.813,00:12:04.293,34743024,34766064,cut / chop,2
P04,P04-20240415-175615,00:12:05.543,00:12:08.103,34826064,34948944,cut / chop,2
P04,P04-20240415-175615,00:12:09.423,00:12:12.934,35012304,35180832,cut / chop,2
P04,P04-20240415-175615,00:12:13.327,00:12:13.875,35199696,35226000,metal / wood collision,10
P04,P04-20240415-175615,00:12:14.320,00:12:16.863,35247360,35369424,footstep,7
P04,P04-20240415-175615,00:12:16.756,00:12:17.351,35364288,35392848,plastic / wood collision,27
P04,P04-20240415-175615,00:12:18.018,00:12:19.565,35424864,35499120,metal / plastic collision,11
P04,P04-20240415-175615,00:12:20.125,00:12:20.613,35526000,35549424,slide object,9
P04,P04-20240415-175615,00:12:21.136,00:12:23.099,35574528,35668752,cut / chop,2
P04,P04-20240415-175615,00:12:23.914,00:12:26.256,35707872,35820288,cut / chop,2
P04,P04-20240415-175615,00:12:26.654,00:12:28.477,35839392,35926896,cut / chop,2
P04,P04-20240415-175615,00:12:29.711,00:12:30.914,35986128,36043872,cut / chop,2
P04,P04-20240415-175615,00:12:32.238,00:12:36.804,36107424,36326592,cut / chop,2
P04,P04-20240415-175615,00:12:37.554,00:12:44.510,36362592,36696480,cut / chop,2
P04,P04-20240415-175615,00:12:44.878,00:12:56.202,36714144,37257696,cut / chop,2
P04,P04-20240415-175615,00:12:56.711,00:12:57.349,37282128,37312752,cut / chop,2
P04,P04-20240415-175615,00:12:59.304,00:13:01.510,37406592,37512480,cut / chop,2
P04,P04-20240415-175615,00:13:02.481,00:13:03.128,37559088,37590144,cut / chop,2
P04,P04-20240415-175615,00:13:03.783,00:13:04.445,37621584,37653360,cut / chop,2
P04,P04-20240415-175615,00:13:04.937,00:13:05.496,37676976,37703808,cut / chop,2
P04,P04-20240415-175615,00:13:06.260,00:13:06.937,37740480,37772976,cut / chop,2
P04,P04-20240415-175615,00:13:07.407,00:13:08.099,37795536,37828752,cut / chop,2
P04,P04-20240415-175615,00:13:08.510,00:13:09.099,37848480,37876752,cut / chop,2
P04,P04-20240415-175615,00:13:10.246,00:13:10.804,37931808,37958592,cut / chop,2
P04,P04-20240415-175615,00:13:12.466,00:13:13.172,38038368,38072256,cut / chop,2
P04,P04-20240415-175615,00:13:13.687,00:13:14.040,38096976,38113920,cut / chop,2
P04,P04-20240415-175615,00:13:14.452,00:13:14.790,38133696,38149920,cut / chop,2
P04,P04-20240415-175615,00:13:14.790,00:13:15.437,38149920,38180976,cut / chop,2
P04,P04-20240415-175615,00:13:16.086,00:13:17.363,38212128,38273424,cut / chop,2
P04,P04-20240415-175615,00:13:17.836,00:13:18.907,38296128,38347536,cut / chop,2
P04,P04-20240415-175615,00:13:19.602,00:13:21.805,38380896,38486640,ceramic / wood collision,34
P04,P04-20240415-175615,00:13:22.320,00:13:23.893,38511360,38586864,footstep,7
P04,P04-20240415-175615,00:13:24.258,00:13:24.893,38604384,38634864,cut / chop,2
P04,P04-20240415-175615,00:13:25.437,00:13:26.099,38660976,38692752,cut / chop,2
P04,P04-20240415-175615,00:13:26.480,00:13:27.157,38711040,38743536,cut / chop,2
P04,P04-20240415-175615,00:13:27.758,00:13:28.508,38772384,38808384,cut / chop,2
P04,P04-20240415-175615,00:13:29.155,00:13:29.792,38839440,38870016,cut / chop,2
P04,P04-20240415-175615,00:13:32.087,00:13:32.917,38980176,39020016,cut / chop,2
P04,P04-20240415-175615,00:13:33.428,00:13:34.042,39044544,39074016,cut / chop,2
P04,P04-20240415-175615,00:13:34.792,00:13:35.599,39110016,39148752,cut / chop,2
P04,P04-20240415-175615,00:13:36.371,00:13:36.905,39185808,39211440,cut / chop,2
P04,P04-20240415-175615,00:13:37.320,00:13:37.883,39231360,39258384,cut / chop,2
P04,P04-20240415-175615,00:13:40.757,00:13:41.849,39396336,39448752,cut / chop,2
P04,P04-20240415-175615,00:13:43.274,00:13:43.576,39517152,39531648,cut / chop,2
P04,P04-20240415-175615,00:13:46.962,00:13:52.258,39694176,39948384,cut / chop,2
P04,P04-20240415-175615,00:13:52.928,00:13:54.542,39980544,40058016,cut / chop,2
P04,P04-20240415-175615,00:13:56.443,00:13:57.914,40149264,40219872,cut / chop,2
P04,P04-20240415-175615,00:14:00.701,00:14:01.985,40353648,40415280,metal / wood collision,10
P04,P04-20240415-175615,00:14:03.018,00:14:03.725,40464864,40498800,scrub / scrape / scour / wipe,1
P04,P04-20240415-175615,00:14:03.977,00:14:10.586,40510896,40828128,cut / chop,2
P04,P04-20240415-175615,00:14:11.845,00:14:14.961,40888560,41038128,cut / chop,2
P04,P04-20240415-175615,00:14:17.707,00:14:18.133,41169936,41190384,cut / chop,2
P04,P04-20240415-175615,00:14:18.945,00:14:19.367,41229360,41249616,cut / chop,2
P04,P04-20240415-175615,00:14:20.607,00:14:21.064,41309136,41331072,cut / chop,2
P04,P04-20240415-175615,00:14:27.566,00:14:29.097,41643168,41716656,cut / chop,2
P04,P04-20240415-175615,00:14:30.325,00:14:31.325,41775600,41823600,cut / chop,2
P04,P04-20240415-175615,00:14:34.401,00:14:37.270,41971248,42108960,cut / chop,2
P04,P04-20240415-175615,00:14:38.401,00:14:40.336,42163248,42256128,cut / chop,2
P04,P04-20240415-175615,00:14:40.695,00:14:40.992,42273360,42287616,cut / chop,2
P04,P04-20240415-175615,00:14:40.868,00:14:41.118,42281664,42293664,wood-only collision,21
P04,P04-20240415-175615,00:14:42.777,00:14:52.379,42373296,42834192,cut / chop,2
P04,P04-20240415-175615,00:14:52.967,00:14:53.802,42862416,42902496,cut / chop,2
P04,P04-20240415-175615,00:14:54.249,00:14:56.284,42923952,43021632,cut / chop,2
P04,P04-20240415-175615,00:14:56.789,00:15:01.392,43045872,43266816,cut / chop,2
P04,P04-20240415-175615,00:15:02.778,00:15:04.070,43333344,43395360,cut / chop,2
P04,P04-20240415-175615,00:15:05.227,00:15:05.624,43450896,43469952,wood-only collision,21
P04,P04-20240415-175615,00:15:06.218,00:15:08.067,43498464,43587216,scrub / scrape / scour / wipe,1
P04,P04-20240415-175615,00:15:08.999,00:15:09.415,43631952,43651920,footstep,7
P04,P04-20240415-175615,00:15:09.438,00:15:12.165,43653024,43783920,water,5
P04,P04-20240415-175615,00:15:12.414,00:15:14.789,43795872,43909872,scrub / scrape / scour / wipe,1
P04,P04-20240415-175615,00:15:15.697,00:15:18.336,43953456,44080128,cut / chop,2
P04,P04-20240415-181212,00:00:01.315,00:00:06.628,63120,318144,footstep,7
P04,P04-20240415-181212,00:00:10.251,00:00:16.436,492048,788928,footstep,7
P04,P04-20240415-181212,00:00:21.006,00:00:22.129,1008288,1062192,plastic-only collision,6
P04,P04-20240415-181212,00:00:21.318,00:00:21.693,1023264,1041264,plastic-only collision,6
P04,P04-20240415-181212,00:00:23.709,00:00:24.725,1138032,1186800,footstep,7
P04,P04-20240415-181212,00:00:27.641,00:00:28.061,1326768,1346928,plastic-only collision,6
P04,P04-20240415-181212,00:00:29.878,00:00:30.345,1434144,1456560,footstep,7
P04,P04-20240415-181212,00:00:31.193,00:00:31.693,1497264,1521264,footstep,7
P04,P04-20240415-181212,00:00:31.913,00:00:32.803,1531824,1574543,kettle / mixer / appliance,33
P04,P04-20240415-181212,00:00:33.286,00:00:35.881,1597728,1722288,footstep,7
P04,P04-20240415-181212,00:00:40.068,00:00:41.896,1923264,2011008,footstep,7
P04,P04-20240415-181212,00:00:41.844,00:00:42.226,2008512,2026848,metal / wood collision,10
P04,P04-20240415-181212,00:00:42.559,00:00:45.521,2042831,2185008,plastic / ceramic collision,26
P04,P04-20240415-181212,00:00:46.256,00:00:48.961,2220288,2350128,footstep,7
P04,P04-20240415-181212,00:00:50.947,00:00:54.005,2445456,2592240,water,5
P04,P04-20240415-181212,00:00:54.844,00:00:56.829,2632512,2727792,water,5
P04,P04-20240415-181212,00:00:57.034,00:00:58.053,2737632,2786544,metal / wood collision,10
P04,P04-20240415-181212,00:00:59.858,00:01:03.770,2873184,3060960,water,5
P04,P04-20240415-181212,00:01:05.818,00:01:06.803,3159264,3206544,footstep,7
P04,P04-20240415-181212,00:01:08.100,00:01:11.084,3268799,3412032,scrub / scrape / scour / wipe,1
P04,P04-20240415-181212,00:01:11.520,00:01:11.990,3432960,3455519,metal / wood collision,10
P04,P04-20240415-181212,00:01:15.020,00:01:19.240,3600960,3803519,scrub / scrape / scour / wipe,1
P04,P04-20240415-181212,00:01:20.381,00:01:24.568,3858288,4059264,footstep,7
P04,P04-20240415-181212,00:01:23.505,00:01:23.943,4008240,4029264,metal / plastic collision,11
P04,P04-20240415-181212,00:01:25.403,00:01:25.814,4099344,4119071,metal / plastic collision,11
P04,P04-20240415-181212,00:01:48.064,00:01:48.653,5187072,5215344,cut / chop,2
P04,P04-20240415-181212,00:01:50.373,00:01:50.771,5297904,5317008,metal / wood collision,10
P04,P04-20240415-181212,00:01:52.177,00:01:52.517,5384496,5400816,cut / chop,2
P04,P04-20240415-181212,00:01:54.373,00:01:55.225,5489904,5530800,metal / plastic collision,11
P04,P04-20240415-181212,00:01:56.334,00:01:58.912,5584032,5707776,footstep,7
P04,P04-20240415-181212,00:01:59.275,00:01:59.667,5725200,5744016,rustle,4
P04,P04-20240415-181212,00:02:11.846,00:02:12.328,6328608,6351744,plastic-only collision,6
P04,P04-20240415-181212,00:02:12.935,00:02:14.667,6380880,6464016,footstep,7
P04,P04-20240415-181212,00:02:16.453,00:02:16.739,6549744,6563472,metal / wood collision,10
P04,P04-20240415-181212,00:02:17.215,00:02:19.116,6586320,6677568,cut / chop,2
P04,P04-20240415-181212,00:02:19.631,00:02:21.602,6702288,6796896,cut / chop,2
P04,P04-20240415-181212,00:02:22.275,00:02:24.075,6829200,6915599,cut / chop,2
P04,P04-20240415-181212,00:02:25.740,00:02:26.146,6995520,7015007,cut / chop,2
P04,P04-20240415-181212,00:02:27.007,00:02:28.614,7056336,7133472,footstep,7
P04,P04-20240415-181212,00:02:28.614,00:02:29.310,7133472,7166880,rustle,4
P04,P04-20240415-181212,00:02:29.453,00:02:29.756,7173744,7188288,metal / wood collision,10
P04,P04-20240415-181212,00:02:30.114,00:02:31.068,7205472,7251264,footstep,7
P04,P04-20240415-181212,00:02:31.131,00:02:33.989,7254288,7391472,water,5
P04,P04-20240415-181212,00:02:33.037,00:02:33.381,7345776,7362288,water,5
P04,P04-20240415-181212,00:02:35.084,00:02:35.943,7444032,7485264,footstep,7
P04,P04-20240415-181212,00:02:35.830,00:02:37.236,7479840,7547327,scrub / scrape / scour / wipe,1
P04,P04-20240415-181212,00:02:39.990,00:02:42.271,7679520,7789007,footstep,7
P04,P04-20240415-181212,00:02:44.899,00:03:08.725,7915152,9058800,cut / chop,2
P04,P04-20240415-181212,00:02:48.166,00:02:48.568,8071968,8091264,wood-only collision,21
P04,P04-20240415-181212,00:02:48.793,00:02:49.146,8102064,8119007,ceramic-only collision,14
P04,P04-20240415-181212,00:03:09.712,00:03:40.016,9106176,10560768,cut / chop,2
P04,P04-20240415-181212,00:03:42.955,00:04:05.038,10701840,11761824,stir / mix / whisk,8
P04,P04-20240415-181212,00:04:06.205,00:04:06.927,11817840,11852496,metal / plastic collision,11
P04,P04-20240415-181212,00:04:07.455,00:04:08.899,11877840,11947152,footstep,7
P04,P04-20240415-181212,00:04:08.927,00:04:09.538,11948496,11977824,metal / wood collision,10
P04,P04-20240415-181212,00:04:10.094,00:04:10.927,12004512,12044496,metal / wood collision,10
P04,P04-20240415-181212,00:04:11.787,00:04:12.271,12085776,12109008,metal / wood collision,10
P04,P04-20240415-181212,00:04:12.271,00:04:14.287,12109008,12205776,human,24
P04,P04-20240415-181212,00:04:15.376,00:04:17.100,12258048,12340800,footstep,7
P04,P04-20240415-181212,00:04:17.287,00:04:18.303,12349775,12398544,cut / chop,2
P04,P04-20240415-181212,00:04:18.733,00:04:19.193,12419184,12441264,metal / wood collision,10
P04,P04-20240415-181212,00:04:20.850,00:04:23.677,12520800,12656496,footstep,7
P04,P04-20240415-181212,00:04:23.677,00:04:26.896,12656496,12811008,open / close,3
P04,P04-20240415-181212,00:04:24.771,00:04:25.209,12709008,12730032,open / close,3
P04,P04-20240415-181212,00:04:26.256,00:04:32.288,12780287,13069824,open / close,3
P04,P04-20240415-181212,00:04:31.100,00:04:31.521,13012800,13033008,footstep,7
P04,P04-20240415-181212,00:04:32.510,00:04:33.021,13080480,13105008,open / close,3
P04,P04-20240415-181212,00:04:34.350,00:04:34.899,13168800,13195152,metal / wood collision,10
P04,P04-20240415-181212,00:04:34.955,00:04:35.955,13197840,13245840,ceramic-only collision,14
P04,P04-20240415-181212,00:04:37.871,00:04:38.566,13337808,13371167,open / close,3
P04,P04-20240415-181212,00:04:38.871,00:04:39.233,13385808,13403184,metal / ceramic collision,12
P04,P04-20240415-181212,00:04:39.459,00:04:40.943,13414032,13485264,metal / glass collision,17
P04,P04-20240415-181212,00:04:41.584,00:04:42.123,13516032,13541904,ceramic / wood collision,34
P04,P04-20240415-181212,00:04:43.767,00:04:44.197,13620816,13641456,plastic-only collision,6
P04,P04-20240415-181212,00:04:46.260,00:04:50.182,13740480,13928736,footstep,7
P04,P04-20240415-181212,00:04:50.064,00:04:50.412,13923072,13939775,metal / wood collision,10
P04,P04-20240415-181212,00:04:51.034,00:05:04.149,13969632,14599152,rustle,4
P04,P04-20240415-181212,00:05:04.638,00:05:06.594,14622623,14716512,pour,19
P04,P04-20240415-181212,00:05:07.621,00:05:11.225,14765808,14938800,rustle,4
P04,P04-20240415-181212,00:05:11.510,00:05:12.804,14952480,15014591,pour,19
P04,P04-20240415-181212,00:05:13.924,00:05:19.290,15068351,15325920,rustle,4
P04,P04-20240415-181212,00:05:19.741,00:05:23.135,15347568,15510480,pour,19
P04,P04-20240415-181212,00:05:19.840,00:05:20.119,15352319,15365712,metal / ceramic collision,12
P04,P04-20240415-181212,00:05:24.183,00:05:25.153,15560784,15607344,pour,19
P04,P04-20240415-181212,00:05:26.814,00:05:27.329,15687072,15711792,metal / plastic collision,11
P04,P04-20240415-181212,00:05:27.731,00:05:30.647,15731088,15871056,rustle,4
P04,P04-20240415-181212,00:05:30.635,00:05:30.981,15870480,15887088,metal / marble collision,28
P04,P04-20240415-181212,00:05:31.802,00:05:34.195,15926496,16041360,footstep,7
P04,P04-20240415-181212,00:05:34.326,00:05:34.838,16047648,16072224,metal / wood collision,10
P04,P04-20240415-181212,00:05:40.481,00:05:42.243,16343088,16427664,open / close,3
P04,P04-20240415-181212,00:05:43.231,00:05:44.917,16475088,16556015,metal / plastic collision,11
P04,P04-20240415-181212,00:05:47.330,00:05:47.802,16671840,16694496,open / close,3
P04,P04-20240415-181212,00:05:48.475,00:05:54.917,16726800,17036016,footstep,7
P04,P04-20240415-181212,00:05:51.725,00:05:51.965,16882800,16894320,footstep,7
P04,P04-20240415-181212,00:05:57.705,00:05:58.071,17169840,17187408,metal / wood collision,10
P04,P04-20240415-181212,00:05:58.830,00:05:59.388,17223840,17250624,metal / plastic collision,11
P04,P04-20240415-181212,00:06:00.398,00:06:00.961,17299104,17326128,metal / plastic collision,11
P04,P04-20240415-181212,00:06:00.917,00:06:01.829,17324016,17367792,plastic-only collision,6
P04,P04-20240415-181212,00:06:02.446,00:06:03.148,17397408,17431104,plastic-only collision,6
